lof,A1Benchmark/real_7.csv,250,7,1079,43,44,0.50
lof,A1Benchmark/real_7.csv,10,1,1318,34,60,0.50
lof,A1Benchmark/real_7.csv,100,0,1241,21,61,0.53
lof,A1Benchmark/real_7.csv,5,1,1327,30,60,0.51
lof,A1Benchmark/real_7.csv,150,0,1197,15,61,0.52
lof,A1Benchmark/real_7.csv,350,0,1022,13,38,0.50
lof,A1Benchmark/real_7.csv,10,1,1324,28,60,0.51
lof,A1Benchmark/real_7.csv,50,1,1281,31,60,0.50
lof,A1Benchmark/real_7.csv,250,4,1088,34,47,0.53
lof,A1Benchmark/real_7.csv,50,1,1285,27,60,0.54
lof,A1Benchmark/real_7.csv,50,5,1266,46,56,0.51
lof,A1Benchmark/real_7.csv,100,5,1239,23,56,0.52
lof,A1Benchmark/real_7.csv,500,3,862,23,35,0.55
lof,A1Benchmark/real_7.csv,150,2,1173,39,59,0.52
lof,A1Benchmark/real_7.csv,50,5,1271,41,56,0.51
lof,A1Benchmark/real_7.csv,200,0,1149,13,61,0.52
lof,A1Benchmark/real_7.csv,150,6,1163,49,55,0.53
lof,A1Benchmark/real_7.csv,200,4,1130,32,57,0.51
lof,A1Benchmark/real_7.csv,100,5,1217,45,56,0.52
lof,A1Benchmark/real_7.csv,200,6,1115,47,55,0.52
lof,A1Benchmark/real_7.csv,300,5,1040,45,33,0.53
lof,A1Benchmark/real_7.csv,300,7,1045,40,31,0.54
lof,A1Benchmark/real_7.csv,250,0,1109,13,51,0.52
lof,A1Benchmark/real_7.csv,400,3,950,35,35,0.54
lof,A1Benchmark/real_7.csv,350,5,991,44,33,0.54
lof,A1Benchmark/real_7.csv,100,1,1223,39,60,0.54
lof,A1Benchmark/real_7.csv,200,7,1118,44,54,0.53
lof,A1Benchmark/real_7.csv,250,6,1087,35,45,0.53
lof,A1Benchmark/real_7.csv,150,5,1173,39,56,0.53
lof,A1Benchmark/real_7.csv,500,7,847,38,31,0.55
lof,A1Benchmark/real_7.csv,300,3,1056,29,35,0.55
lof,A1Benchmark/real_7.csv,300,0,1072,13,38,0.54
lof,A1Benchmark/real_7.csv,400,5,943,42,33,0.52
lof,A1Benchmark/real_7.csv,500,0,875,10,38,0.57
lof,A1Benchmark/real_7.csv,350,3,1017,18,35,0.55
lof,A1Benchmark/real_7.csv,400,0,975,10,38,0.53
lof,A1Benchmark/real_7.csv,450,0,925,10,38,0.55
lof,A1Benchmark/real_7.csv,500,5,843,42,33,0.58
lof,A1Benchmark/real_7.csv,450,3,909,26,35,0.55
lof,A1Benchmark/real_7.csv,400,7,932,53,31,0.56
lof,A1Benchmark/real_7.csv,350,7,999,36,31,0.58
lof,A1Benchmark/real_7.csv,450,5,896,39,33,0.56
lof,A1Benchmark/real_7.csv,450,7,894,41,31,0.57
