random-forest,smtp.mat,5,0,95121,0,30,1.28
random-forest,smtp.mat,10,0,95116,0,30,1.10
random-forest,smtp.mat,50,0,95076,0,30,1.04
random-forest,smtp.mat,100,0,95026,0,30,1.00
random-forest,smtp.mat,150,0,94976,0,30,1.01
random-forest,smtp.mat,200,0,94926,0,30,1.00
random-forest,smtp.mat,250,0,94876,0,30,1.10
random-forest,smtp.mat,300,0,94826,0,30,1.03
random-forest,smtp.mat,350,0,94776,0,30,1.00
random-forest,smtp.mat,400,0,94726,0,30,1.00
random-forest,smtp.mat,450,0,94676,0,30,1.10
random-forest,smtp.mat,500,0,94626,0,30,1.09
